leiden_sub,cell_id,cell_label,evidence,table,table_count,references,shared_markers,asctb_markers
"8,0",CL:0000525,syncytiotrophoblast cell,7,placenta,1,https://doi.org/10.1095/biolreprod.106.055244; https://doi.org/10.1056/NEJM197007232830408; https://doi.org/10.1053/plac.2000.0559; https://doi.org/10.1016/S0143-4004(05)80438-2; https://doi.org/10.1016/j.jim.2003.03.001; https://doi.org/10.1146/annurev.bi.50.070181.002341; https://doi.org/10.1007/BF01628222,EGFR,PSG4; KRT7; CSH1; EGFR; CGB3
"8,0",CL:0000540,neuron,5,spinal-cord,1,https://doi.org/10.1016/j.neuron.2023.01.007,SOX5,CALCB; ISM1; LMO3; CARTPT; NMU; IGF1; TAC1; SOX5
"8,0",CL:0001058,"plasmacytoid dendritic cell, human",3,spleen,1,https://doi.org/10.4049/jimmunol.1002632; https://doi.org/10.1111/imm.12469; https://doi.org/10.1186/s13059-019-1906-x,NRP1,NRP1; ITGAX; IL3RA; CLEC4C
"8,0",PCL:0051017,VendVC_16 capillary endothelial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MECOM,MECOM; TRPM6
"8,0",PCL:0051129,ULIT_128 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,LAMA2,RP11-387P12.1; LAMA2; LINC02055; COL5A2
"8,0",PCL:0051020,Vsmc_19 brain vascular cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MECOM,MECOM; ACTA2
"8,0",PCL:0051016,VendC_15 capillary endothelial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MECOM,ABCG2; MECOM; HMCN1
"8,0",PCL:0051032,Fbl_31 arachnoid barrier cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,BNC2,PTGDR; BNC2
"8,0",PCL:0051372,Splat_371 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,BNC2,BNC2; NPSR1; CPA6
"8,0",PCL:0051019,VendA_18 endothelial cell of artery (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MECOM,MGP; MECOM
"8,0",PCL:0051229,EMSN_228 medium spiny neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MEIS1,MEIS1; NPFFR2; ADAMTSL1; RP11-154H17.1; SEMA3C
"8,0",CL:1000692,kidney interstitial fibroblast,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,ZEB2,LUM; COL1A2; COL1A1; DCN; ZEB2; C7; VIM
"8,0",PCL:0051427,EMSN_426 medium spiny neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MEIS1,MEIS1; RP11-537P24.1; TSHZ1
"8,0",PCL:0015082,Exc L3 THEMIS ENPEP primary motor cortex glutamatergic neuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,LAMA2,FAP; LAMA2
"8,0",PCL:0051052,Bgl_51 Bergmann glial cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,LAMA2,LAMA2; LINC01727
"8,0",PCL:0051340,Splat_339 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MEIS1,MEIS1; LINC01798; SLC6A5
"8,0",PCL:0051230,EMSN_229 medium spiny neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,MEIS1,PTH2R; MEIS1; ADAMTSL1; CACNG5; TSHZ1
"8,1",CL:0002063,pulmonary alveolar type 2 cell,3,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,SFTPC,SLC39A8; HOPX; MFSD2A; LAMP3; SFTA2; ABCA3; ELF3; FXYD3; CDH1; BMP1; SFTPA2; KRT1; SFTPC; EPCAM
"8,1",CL:0001070,beige adipocyte,2,thymus,1,https://doi.org/10.3389/fendo.2019.00369; https://doi.org/10.1007/s11357-013-9564-5,TBX1,TBX1
"8,1",CL:0000158,club cell,2,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,SCGB1A1,EPCAM; FXYD3; ELF3; CYP2F1; SCGB3A2; TSPAN1; CDH1; SCGB1A1
"8,1",CL:1001131,vasa recta ascending limb cell,1,kidney,1,https://doi.org/10.1038/s41467-019-12872-5; https://doi.org/10.1101/2021.07.28.454201; https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2,GPM6A,GPM6A; PLVAP; PECAM1; DNASE1L3; NR2F2
"8,1",CL:0002138,endothelial cell of lymphatic vessel,1,kidney,1,https://doi.org/10.1038/s41467-019-12872-5; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2,TBX1,PROX1; PECAM1; MMRN1; TBX1
"8,1",CL:1000351,basal cell of epithelium of respiratory bronchiole,1,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,SCGB1A1,KLK11; FXYD3; ELF3; SCGB3A2; TSPAN1; CDH1; SCGB1A1; EPCAM; SOX4
"8,2",CL:1000412,endothelial cell of arteriole,67,large-intestine,1,isBN:978-1496398949; ISBN:978-1496398949; https://doi.org/10.1007/978-1-4939-0897-4_3,CD36,PECAM1; CD36; CD34
"8,2",CL:1000414,endothelial cell of venule,65,large-intestine,1,isBN:978-1496398949; ISBN:978-1496398949; https://doi.org/10.1007/978-1-4939-0897-4_3,CD36,PECAM1; CD36; CD34
"8,2",CL:0002144,capillary endothelial cell,25,large-intestine,1,https://doi.org/10.1034/j.1600-065x.2003.00072.x; isBN:978-1496398949; https://doi.org/10.1111/j.1440-1827.1989.tb02421.x; ISBN:978-1496398949,CD36,PECAM1; CD36; CD34
"8,2",CL:0000540,neuron,2,spinal-cord,1,https://doi.org/10.1016/j.neuron.2023.01.007,RELN,IRAK1; RELN; PDE11A; NMUR2
"8,2",CL:0002543,vein endothelial cell,2,large-intestine,1,ISBN:978-1496398949,CD36,PECAM1; CD36; CD34
"8,2",PCL:0015114,Exc L5 FEZF2 NREP-AS1 primary motor cortex glutamatergic neuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,CD36,CD36; ADAMTS12
"8,2",PCL:0051311,URL_310 cerebellar granule cell (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,RELN,RP11-97F8.2; RP11-81F8.1; RP11-649A16.1; RELN
"8,2",PCL:0051252,MGE_251 medial ganglionic eminence derived interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,RELN,RP11-387P12.1; RELN; ADGRG6; SST
"8,2",PCL:0015008,Inh L1 PAX6 MIR101-1 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,RELN,RELN; TGFBR2
"8,2",PCL:0051250,MGE_249 sst GABAergic cortical interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,SEMA3A,RSPO3; TRPC7; SOX6; SST; SEMA3A
"8,2",PCL:0051299,CBI_298 cerebellar inhibitory GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,RELN,RELN; VCAN; SLC6A5
"8,2",PCL:0015115,Exc L5 FEZF2 RNF144A-AS1 primary motor cortex glutamatergic neuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,CD36,CD36
"8,2",PCL:0051330,Mmb_329 mammillary body neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,FBXL7,PRLR; LINC02196; FBXL7; SIM1
"8,2",CL:0002399,CD1c-positive myeloid dendritic cell,1,blood-pelvis,1,https://doi.org/10.1002/cyto.a.23724,CD36,NCAM1; ITGAX; IL3RA; S100A9; S100A8; CD3E; HLA-DRA; CD19; FCGR3A; CD14; CD1C; CD36; THBD; FCER1A; CD163; CLEC10A
"8,2",CL:0002138,endothelial cell of lymphatic vessel,1,thymus,1,https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,TFPI,NTS; MMRN1; FABP5; NUPR1; LAPTM5; TFPI; TFF3; PROX1; CAVIN2; LYVE1; CCL21
"8,2",CL:0000840,immature conventional dendritic cell,1,bone-marrow,1,https://doi.org/10.1182/blood-2004-02-0769,CD36,AXL; KIT; PTPRC; GYPA; CD36; ENG; CD22; TFRC; SIGLEC6
"8,2",CL:0001056,"dendritic cell, human",1,bone-marrow,1,https://doi.org/10.1002/cyto.a.23724,CD36,NCAM1; ITGAX; IL3RA; S100A9; S100A8; CD3E; HLA-DRA; CLEC4C; CLEC10A; CD163; CD19; FCGR3A; CD14; CD1C; CD36; FCER1A
"8,2",PCL:0015059,Inh L5-6 PVALB KCNIP2 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,VAV3,NPFFR2; GPC5; VAV3
"8,2",CL:1001131,vasa recta ascending limb cell,1,kidney,1,https://doi.org/10.1038/s41467-019-12872-5; https://doi.org/10.1101/2021.07.28.454201; https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2,GPM6A,GPM6A; PLVAP; PECAM1; DNASE1L3; NR2F2
"8,2",PCL:0015015,Inh L1 LAMP5 NMBR primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,RELN,RELN; PCDH18
"8,2",PCL:0015007,Inh L3-6 PAX6 LINC01497 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,RELN,PALMD; RELN
"8,2",PCL:0015001,Inh L1 LAMP5 PVRL2 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,RELN,RELN; HS3ST5; CBLN4; TRPC3
"8,2",PCL:0015003,Inh L1-6 LAMP5 AARD primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,FBXL7,KIT; PRELID2; FREM1; FBXL7
"8,2",PCL:0051334,Mmb_333 mammillary body neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,CD36,LTBP1; CD36; SIM1
"8,2",PCL:0051232,EMSN_231 medium spiny neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,TLL1,VWC2L; NPFFR2; LMNTD1; RXFP1; PCDH11Y; TLL1
"8,2",PCL:0051089,DLNP_88 near-projecting glutamatergic cortical neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,CD36,RP11-421N8.3; IFNG-AS1; NPSR1; CD36
"8,2",PCL:0051409,Amex_408 amygdala excitatory neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,RELN,RELN; EOMES; HPSE2
"8,2",PCL:0015045,Inh L3-5 SST OR5AH1P primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,FBXL7,ADAMTS5; FBXL7; SST
"8,2",CL:0000764,erythroid lineage cell,1,bone-marrow,1,https://doi.org/10.1371/journal.pone.0162209,CD36,KIT; PTPRC; GYPA; APOC1; ENG; KLF1; GATA1; CD36; MYC; TFRC; KCNH2; PRSS57; EPCAM
"8,2",PCL:0015046,Inh L3-5 SST GGTLC3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,RELN,RELN; EYS
"8,2",PCL:0051434,Midi_433 midbrain-derived inhibitory neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,RELN,PRSS12; OTX2-AS1; RELN; HHIP
"8,3",CL:0000071,blood vessel endothelial cell,4,lymph-node,1,https://doi.org/10.1007/s00441-008-0706-5; https://doi.org/10.1371/journal.pone.0094781; https://doi.org/10.1369/jhc.4A6514.2005,CD59,GJA5; PECAM1; MARCO; ICAM1; HLA-DPB1; HLA-DPA1; NECTIN2; CCL14; ESAM; SPARCL1; CD209; PLVAP; CD74; PROX1; HLA-DRB1; CD300LG; PDPN; CDH5; ACKR1; JAM2; CAV1; HLA-DRA; CD34; ENG; EMCN; CD59
"8,3",CL:0009105,T cell zone reticular cell,4,lymph-node,1,https://doi.org/10.3389/fimmu.2011.00035; https://doi.org/10.1016/j.jcyt.2017.01.010; https://doi.org/10.1016/j.ajpath.2010.12.039,CCL21; VIM,PDPN; DES; ACTA2; VIM; CCL21; CCL19; PECAM1; IL7
"8,3",CL:1000489,reticular cell of splenic cord,3,spleen,1,https://doi.org/10.55418/9781933477060.; https://doi.org/10.1111/imm.12469; https://doi.org/10.1038/s41467-019-09728-3,CCL21,NGFR; IL7; ENG; DSC2; CR2; CD74; CLU; CFB; CCL21; ACTA2; MFGE8; CXCL9; BST1; MADCAM1; DCN; CTSS; CXCL13; THBD; ENPP2; CCL19; C3; THY1
"8,3",CL:0000186,myofibroblast cell,2,lymph-node,1,PMCID:PMC1899700; https://www.pathologyoutlines.com/topic/lymphnodesanatomy.html; https://doi.org/10.1002/ar.1091830404; https://fblt.cz/en/skripta/v-krev-a-organy-imunitniho-systemu/6-thymus-mizni-uzliny-a-difuzni-imunitni-system/,VIM,VIM; DES; ACTA2; ELN; COL3A1; COL1A1
"8,3",CL:0002620,skin fibroblast,2,skin,1,https://doi.org/10.1111/j.1365-2133.1989.tb15509.x; https://doi.org/10.1097/00000372-199606000-00008; https://doi.org/10.1074/jbc.M701586200,VIM,F3; CD34; VIM
"8,3",CL:0000883,thymic cortical macrophage,1,thymus,1,https://doi.org/10.1016/s0065-2776(08)60900-1,TMSB4X,STAB1; APOE; C1QC; C1QB; TMSB4X; SLC40A1; LGMN; SELENOP; MS4A7; C1QA; RNASE1
"8,3",CL:1000452,parietal epithelial cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,VIM,CFH; CRB2; ALDH1A2; VIM; VCAM1
"8,3",CL:0011004,lens fiber cell,1,eye,1,https://doi.org/10.1167/iovs.15-18117,VIM,AQP0 residues 1-263 +fatty acyl; VIM
"8,3",CL:0009103,lymph node marginal reticular cell,1,lymph-node,1,https://doi.org/10.3389/fimmu.2011.00035; https://doi.org/10.1016/j.jcyt.2017.01.010; https://doi.org/10.1016/j.ajpath.2010.12.039,VIM,PDPN; ENPP2; DES; ACTA2; VIM; TNFSF11; PECAM1; CXCL13
"8,3",CL:1000692,kidney interstitial fibroblast,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,VIM,LUM; COL1A2; COL1A1; DCN; ZEB2; C7; VIM
"8,3",CL:0009104,B cell zone reticular cell,1,lymph-node,1,ISBN:9781933477381; https://doi.org/10.1080/01926230600867727,VIM,PECAM1; PDPN; DES; ACTA2; VIM; TNFSF11; CXCL12
"8,3",CL:0009077,subcapsular thymic epithelial cell,1,thymus,1,https://doi.org/10.1016/s0065-2776(08)60900-1,TMSB4X,PTMA; TMSB4X
"8,3",CL:0009086,endothelial cell of respiratory system lymphatic vessel,1,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,CCL21,PROX1; PECAM1; ECSCR; MMRN1; CLDN5; LYVE1; CCL21
"8,3",CL:1001111,kidney loop of Henle thin descending limb epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,VIM,CRYAB; SATB2; CDH1; VIM; VCAM1; SLC44A5; SPP1
"8,3",ASCTB-TEMP:interdigitating-dendritic-cells,Interdigitating Dendritic Cells,1,spleen,1,https://doi.org/10.1309/M95G-7DQ2-TLQL-7Q11,VIM,CD68; CD1A; VIM; S100B
"8,3",CL:0009072,medullary thymic epithelial cell type 2,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1038/s41467-021-21346-6; https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,VIM,PTPRC; NTHL1; CCL19; SNCG; EPCAM; VIM; CDR2; KRT5; CSTA; TYW3; AIRE; KRT17; CALML3; FGF17; HLA-DQA1
"8,3",CL:0000576,monocyte,1,thymus,1,https://doi.org/10.1126/science.aay3224,S100A6,CTSS; VCAN; LYZ; CD52; S100A9; S100A8; FCN1; S100A6; S100A4; S100A12
"8,3",CL:0009106,medullary reticular cell,1,lymph-node,1,https://doi.org/10.3389/fimmu.2011.00035.; https://doi.org/10.1016/j.jcyt.2017.01.010; https://doi.org/10.1016/j.ajpath.2010.12.039,VIM,PECAM1; PDPN; DES; ACTA2; VIM; TNFSF11; CXCL12
"8,3",CL:0002138,endothelial cell of lymphatic vessel,1,thymus,1,https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,CCL21,NTS; MMRN1; FABP5; NUPR1; LAPTM5; TFPI; TFF3; PROX1; CAVIN2; LYVE1; CCL21
"8,4",CL:0002138,endothelial cell of lymphatic vessel,11,kidney; spleen; thymus; lymph-node,4,https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224; https://doi.org/10.1369%2Fjhc.4A6514.2005; https://doi.org/10.1369/jhc.4A6514.2005; PMID:16515224; https://doi.org/10.1016/j.immuni.2019.06.027; https://doi.org/10.3389/fcvm.2020.00052; https://doi.org/10.1038/s41467-019-12872-5; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41586-020-2941-1; https://doi.org/10.1038/s41467-019-10861-2,PROX1,NTS; FABP5; STAB2; CAV1; TBX1; LYVE1; LAPTM5; CLEC4M; PROX1; PDPN; CD209; CLEC4G; ACKR4; CD274; NUDT4; PECAM1; VWF; CCL21; MMRN1; TFF3; ICAM1; CLDN11; MARCO; MFAP4; NT5E; NUPR1; PTPRC; Ulex+; CAVIN2; TNFRSF9; TFPI
"8,4",CL:0000071,blood vessel endothelial cell,9,lymph-node,1,https://doi.org/10.1007/s00441-008-0706-5; https://doi.org/10.1371/journal.pone.0094781; https://doi.org/10.1369/jhc.4A6514.2005,PROX1,GJA5; CD59; PECAM1; MARCO; ICAM1; HLA-DPB1; HLA-DPA1; FLT1; NECTIN2; CCL14; ESAM; SPARCL1; CD209; PLVAP; CD74; CDH5; ACKR1; JAM2; CAV1; HLA-DRA; CD34; ENG; EMCN; PROX1; HLA-DRB1; PDPN; CD300LG
"8,4",CL:0000540,neuron,3,spinal-cord,1,https://doi.org/10.1016/j.neuron.2023.01.007,NFATC1; PROX1,NFATC1; CDHR3; ADARB2; NFIX; PROX1; PDYN; RORB
"8,4",PCL:0051147,DLIT_146 intratelencephalic-projecting glutamatergic cortical neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,SNTG2,ADAMTS16; CBLN2; SNTG2; FBXL21P
"8,4",CL:1001108,kidney loop of Henle medullary thick ascending limb epithelial cell,1,kidney,1,https://doi.org/10.1681/ASN.2020010071; https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,PROX1,RAP1GAP; PROX1; ATP1A1; CDH1; UMOD; CASR; SLC12A1
"8,4",CL:0009107,lymphatic endothelial cell of subcapsular sinus ceiling,1,lymph-node,1,https://doi.org/10.1016/j.immuni.2019.06.027; https://doi.org/10.3389/fcvm.2020.00052,PROX1,NUDT4; NT5E; MFAP4; MARCO; PTPRC; PROX1; PDPN; ACKR4; CAV1; PECAM1; CLDN11; LYVE1; TNFRSF9
"8,4",CL:1001285,vasa recta descending limb cell,1,kidney,1,https://doi.org/10.1038/s41467-019-12872-5; https://doi.org/10.1101/2021.07.28.454201; https://doi.org/10.1038/s41467-019-10861-2,ADAMTS6,SLC14A1; TM4SF1; PECAM1; MCTP1; ADAMTS6; SERPINE2; PALMD
"8,4",CL:0009110,lymphatic endothelial cell of medulla ceiling,1,lymph-node,1,https://doi.org/10.1016/j.immuni.2019.06.027; https://doi.org/10.3389/fcvm.2020.00052,PROX1,NT5E; MFAP4; MARCO; PTPRC; PROX1; PDPN; ACKR4; CAV1; PECAM1; CLDN11; LYVE1; TNFRSF9
"8,4",CL:1001107,kidney loop of Henle thin ascending limb epithelial cell,1,kidney,1,https://doi.org/10.1016/j.devcel.2019.10.005; https://doi.org/10.1038/s41467-019-10861-2,PROX1,CLCNKA; CLDN3; CDH1; PROX1; TACSTD2; CRYAB; SH3GL3
"8,4",PCL:0051424,Splat_423 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,PROX1,PROX1; SOX6; TSHZ2
"8,4",PCL:0015063,Inh L2-5 PVALB HHIPL1 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,MDFIC,MDFIC; ADAMTS20; ADAMTS17
"8,4",CL:0009075,myo-medullary thymic epithelial cell,1,thymus,1,https://doi.org/10.3791/50951; https://doi.org/10.1038/s41467-021-21346-6; https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224,TTN,PTPRC; NEB; MYOG; NNAT; CDR2; ACTA1; TTN; TPM2; TNNT3; MYL11; KLHL41; TNNI2; EPCAM
"8,4",CL:0009086,endothelial cell of respiratory system lymphatic vessel,1,lung,1,https://doi.org/10.1148/93.3.507; https://doi.org/10.1136/thx.13.2.110,PROX1,PROX1; PECAM1; ECSCR; MMRN1; CLDN5; LYVE1; CCL21
"8,4",PCL:0015108,Exc L6 FEZF2 KLK7 primary motor cortex glutamatergic neuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,MDFIC,MDFIC
"8,4",CL:1001099,kidney efferent arteriole endothelial cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,ADAMTS6,ADAMTS6; SOX17; SERPINE2; PALMD; PECAM1; TM4SF1; SLC14A1
"8,4",CL:0009108,lymphatic endothelial cell of subcapsular sinus floor,1,lymph-node,1,https://doi.org/10.1016/j.immuni.2019.06.027; https://doi.org/10.3389/fcvm.2020.00052,PROX1,LYZ; ICAM1; CD274; CD9; ACKR4; MARCO; CXCL5; MFAP4; NT5E; CXCL1; PECAM1; PTPRC; THY1; PDPN; CCL20; PROX1; TNFRSF9; LYVE1; ACKR1; CLDN11; CAV1
"8,4",CL:0009109,lymphatic endothelial cell of trabecula,1,lymph-node,1,https://doi.org/10.1016/j.immuni.2019.06.027; https://doi.org/10.3389/fcvm.2020.00052,PROX1,NT5E; MFAP4; MARCO; PTPRC; PROX1; PDPN; ACKR4; CAV1; PECAM1; CLDN11; LYVE1; TNFRSF9
"8,4",CL:1001096,kidney afferent arteriole endothelial cell,1,kidney,1,https://doi.org/10.1172/jci.insight.133267; https://doi.org/10.1038/s41467-019-10861-2,ADAMTS6,ADAMTS6; SOX17; SERPINE2; PALMD; PECAM1; TM4SF1; SLC14A1
"9,0",CL:0000186,myofibroblast cell,3,spleen,1,PMID: 3310649; PMID: 20126587; https://doi.org/10.1038/s41598-018-34105-3,CALD1,CALD1; ACTA2
"9,0",CL:0000359,vascular associated smooth muscle cell,2,skin,1,No DOI; https://doi.org/10.1083/jcb.113.1.147,CALD1,CNN1; CALD1; ACTA2
"9,0",PCL:0051363,Splat_362 neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,PTPRK,PTPRK; LUZP2; PREX2; FSTL5
"9,0",PCL:0015031,Inh L5-6 VIP COL4A3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,PARD3B,ABI3BP; KCTD12; PARD3B
"9,0",PCL:0051330,Mmb_329 mammillary body neuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,FBXL7,PRLR; LINC02196; FBXL7; SIM1
"9,0",PCL:0015045,Inh L3-5 SST OR5AH1P primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,FBXL7,ADAMTS5; FBXL7; SST
"9,0",PCL:0015022,Inh L1-2 VIP PTGER3 primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,PARD3B,SYT10; KCNH8; PARD3B
"9,0",CL:0000740,retinal ganglion cell,1,eye,1,https://doi.org/10.1017/S0952523819000087; https://doi.org/10.1016/j.cell.2019.01.004,RBPMS,POU4F1; NEFL; NEFM; TUBB; RBPMS; SLC17A6; POU4F3; OPN4; POU4F2; THY1; SNCG
"9,0",PCL:0051307,CBI_306 cerebellar inhibitory GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1101/2022.10.12.511898,PTPRK,PTPRK; MARCHF11; SCGN
"9,0",PCL:0015003,Inh L1-6 LAMP5 AARD primary motor cortex GABAergic interneuron (Hsap),1,allen-brain,1,https://doi.org/10.1038/s41586-021-03465-8,FBXL7,KIT; PRELID2; FREM1; FBXL7
"9,1",CL:0009018,lymphocyte of large intestine lamina propria,33,large-intestine,1,https://doi.org/10.1016/j.immuni.2020.02.001; https://doi.org/10.1007/978-1-4939-0897-4_3,MS4A1,CD79A; MS4A1; CR2; CD19
"9,1",ASCTB-TEMP:b-cell,B cell,18,uterus,1,https://doi.org/10.1101/2021.01.02.425073,MS4A1,MS4A1; CXCR4; CD69; CCL5
"9,1",CL:0000788,naive B cell,11,thymus; spleen; blood-pelvis; bone-marrow; lymph-node,5,https://doi.org/10.1126/sciimmunol.aah4447; https://doi.org/10.1007/s00418-013-1172-z; https://doi.org/10.1111/imm.12469; ISBN:9781933477060; ISBN:9781933477381; https://doi.org/10.1186/s13059-019-1906-x; PMCID:PMC1900414; https://doi.org/10.1126/science.aay3224; https://doi.org/10.1038/s41467-019-12464-3,BCL2; MS4A1,HLA-DQB1; BIRC3; IL4R; YBX3; CD79A; PTPRC; CD1C; SELL; CD40; BCL2; PAX5; CD22; IGHM; CD19; FCAMR; CD74; CR2; HLA-DRA; CD27; CD24; CD38; MS4A1; IGHD; FCER2; MME; TCL1A; SDC1
"9,1",CL:0000787,memory B cell,9,blood-pelvis; bone-marrow; spleen; lymph-node,4,https://doi.org/10.1007/s00418-013-1172-z; https://doi.org/10.1111/j.1365-2567.2005.02242.x; https://doi.org/10.1111/imm.12469; ISBN:9781933477060; ISBN:9781933477381; https://doi.org/10.1186/s13059-019-1906-x; PMCID:PMC1900414; https://doi.org/10.1002/jcla.20001,MS4A1,PTPRC; CD79A; MME; SELL; CD74; CR2; CD19; IGHG1; IGHM; CD22; MS4A1; CD82; HLA-DRA; CD27; CD24; IGHD; IGHA1; CD38
"9,1",CL:0000972,class switched memory B cell,6,spleen; thymus,2,https://doi.org/10.1126/sciimmunol.aah4447; https://doi.org/10.1080/01926230600865549; https://doi.org/10.1126/science.aay3224; https://https://doi.org/.org/10.1186/s13059-019-1906-x; https://doi.org/10.1007/s00418-020-01924-3; https://doi.org/10.1007/s00418-013-1172-z; https://doi.org/10.1186/s13059-019-1906-x,BANK1; ADAM28; MS4A1,IGHM; CD19; MS4A1; LY86; CRIP1; IGHD; CD27; HLA-DRA; BANK1; CD79A; ADAM28; HLA-DQA1; TNFRSF13B; GPR183; IGHA1
