leiden_sub,cell_id,cell_label,evidence,dataset_count,shared_markers,gene_expr_markers
"0,0",CL:1000312,bronchial goblet cell,28,9,SOX5; AUTS2; ERBB4; MEIS1; ZFPM2; BNC2; LAMA2; RORA,CACNA1D; PTPRD; ENSG00000283563.1; ROR2; PARD3; CDK14; PRKG1; LSAMP; PTPRG; MEG3; TPST1; MIR99AHG; DCN; SLIT2; VPS13B; BNC2; COL1A2; ADAMTS9-AS2; ZFPM2; MEIS1; NR2F2-AS1; MIR100HG; BICC1; CACNA1C; YAP1; SETBP1; KAZN; RORA; GLI3; COL14A1; ABI3BP; PRKN; PIEZO2; FTX; SLIT3; RBMS3; FBLN1; GPC6; AUTS2; PDZRN3; ERBB4; LHFPL6; DST; NEAT1; LAMA2; MON2; COL5A1; DPYSL3; NAV2; CACNA2D1; ARID1B; SOX5
"0,0",CL:0000322,pulmonary alveolar epithelial cell,27,8,DMD; KIAA1217; MACROD2; RBPMS; AUTS2; ERBB4,PIGR; GPC5; XIST; ALCAM; DMD; AFF3; LINC02889; SFTPB; NEDD4L; MSI2; MAGI3; GPHN; PDE4D; RBM47; SCGB3A2; SLC22A3; FHIT; ERBB4; RBMS3; LMO3; AUTS2; KIAA1217; NEGR1; RBPMS; MECOM; AC019117.1; SLPI; LIMCH1; SCGB3A1; MGST1; SCGB1A1; PTPN13; MACROD2; CDK14; GPRC5A; MT-ATP6; CACHD1; ROS1
"0,0",CL:4033022,mucus secreting cell of bronchus submucosal gland,26,8,RBPMS; AUTS2; DMD; SOX5; ERBB4; ADGRL2; RORA; LAMA2; MEIS1; ZFPM2; BNC2,PLEKHH2; GALNT17; PTPRG; PRKG1; KCNMA1; SVIL; PDE3A; LTBP1; PTPRD; ZBTB20; TCF7L2; TTC28; SOX5; PARD3B; CARMIL1; SETBP1; PLEKHA5; DIP2C; SLIT3; TCF4; ADAMTS9-AS2; NFIB; DMD; PIEZO2; ERBB4; PDZRN3; APBB2; EXOC4; MIR100HG; BNC2; CCDC80; PALLD; AUTS2; SCN7A; DST; LHFPL6; LAMA2; SLIT2; NAV3; PLXDC2; RBPMS; MEIS1; FOXP2; CACNA1C; BACH2; ARHGAP24; STK3; ZFPM2; ADGRL2; CPE; MAGI2; NR2F2-AS1; NALF1; PLS3; RORA; FBN1
"0,0",CL:1000718,kidney inner medulla collecting duct principal cell,25,8,NRG3; KIAA1217; PTPRM; BMPR1B; PCDH7; LRMDA; FYB2; MPPED2; SOX5,ARL15; ZFAND3; TOP6BL; WSB1; MAGI1; UTRN; NRG3; PTPRM; SLTM; PWRN1; ENSG00000236283; LRMDA; ENSG00000236283.5; GATA3; PIK3C2G; SLC14A2; MECOM; GLS; PDK4; PCDH7; SDK1; SOX5; LINC00511; MPPED2; FYB2; LINC01924; PDE10A; GRIP1; GREB1L; MYO3B; CCSER1; SLC38A1; NCOR1; ANK3; PPARG; BMPR1B; PTPRJ; EYA4; RBM47; PTK2; LRRFIP1; KIAA1217
"0,0",CL:0000178,Leydig cell,22,7,MEIS1; DMD; SOX5; ZFPM2; NPAS3; BNC2; AUTS2; MPPED2; RORA,ZNF609; CNTNAP2; RAD51B; ZFPM2; COL3A1; NCOA2; MEIS1; PLXDC2; TSHZ2; DCAF5; TTC3; FLRT2; LSAMP; CASC15; PBX1; MBD5; AUTS2; IGF1R; SBF2; TENM4; ROBO1; CACNA1C; ANTXR1; KAZN; RORA; DMD; MPPED2; ZMIZ1; IGF2BP2; SULF2; MED13L; ROBO2; TTC28; RASGRF2; FAT3; IL1RAPL1; BNC2; KANSL1; SMAD3; SOX5; PTPRG; MSI2; NR2F2-AS1; TBC1D5; NKAIN2; PRKG1; PARD3; FBXL7; NPAS3
"0,0",CL:0000313,serous secreting cell,21,7,BMPR1B; LRMDA; AUTS2; PTPRM; KIAA1217; ERBB4; DMD; ZFPM2; MACROD2,AKAP13; NEAT1; FHIT; SMYD3; FMN1; LRRK2; RNF145; PDSS2; MYOF; BMPR1B; ERBB4; NRXN3; MYLK3; FAM129A; PNISR; WWOX; CSTPP1; MACROD2; MECOM; ENSG00000259868; CCSER1; CGNL1; LRRC2; ZFPM2; KIAA1217; AUTS2; AFF3; DMD; PTGES3; OPHN1; NEDD4L; PPP3CA; DLG2; DAB1; ENSG00000287256; LRMDA; PDE4D; PTPRM; BCOR; MALAT1
"0,0",CL:0002410,pancreatic stellate cell,21,7,RBPMS; MEIS1; RORA; LAMA2; ZFPM2; BNC2,COL16A1; COL5A1; SERPINE1; ADAMTS2; LAMB1; DCN; IGFBP7; ARHGAP10; CACNA1C; LAMA2; GLI3; TSHZ2; CRISPLD2; PDE1A; PHLDB1; TNS1; ZFPM2; PTPRG; PRKG1; PRICKLE2; BNC2; COL3A1; FBXL7; BOC; CALD1; RBPMS; MEIS1; COL6A3; COL4A2; MIR99AHG; CASC15; UBE2E2; PALLD; RORA; SAMD4A; CDH11; MAGI2; COL5A2
"0,0",CL:4028004,alveolar type 1 fibroblast cell,20,6,RORA; LAMA2; IL1R1; MEIS1; ZFPM2; BNC2,DLG2; LSAMP; SLIT2; PDZRN3; CCDC102B; CALD1; CDH11; RORA; PIEZO2; C1S; RBMS3; SGIP1; IL1R1; ZFPM2; BNC2; UNC5C; MOXD1; COL6A3; MEIS1; NR2F2-AS1; PRKG1; SCN7A; CACNA1C; LAMA2; LINC00578; BICC1
"0,0",CL:1000692,kidney interstitial fibroblast,19,6,AUTS2; ESR1; LAMA2; RORA; MEIS1; SOX5; DMD; BNC2; ZFPM2,SVEP1; CDH11; PID1; ZFPM2; DMD; C7; CALD1; PRKG1; NEGR1; MEIS1; FIGN; LAMA2; LTBP1; ARHGAP10; DCN; AC092691.1; RUNX1T1; BNC2; KAZN; RORA; TSHZ2; AUTS2; PALLD; FBLN1; MIR99AHG; MEIS2; SLIT2; FBXL7; COL16A1; ITGA1; SOX5; ESR1; PDGFRA; NR2F1-AS1; NR2F1
"0,0",CL:0000788,naive B cell,18,6,AUTS2; MACROD2; ERBB4,MALAT1; DLG2; ABCA3; PEBP4; MTUS1; ANK3; LRRK2; ENSG00000283098.2; TMEM163; AKAP13; PDE4D; ERBB4; CTSH; SFTPC; ZNF385B; MACROD2; SFTPB; ACOXL; AUTS2; SNX25; ENSG00000227307.1
"0,0",CL:4033041,CCL3-positive alveolar macrophage,18,6,LAMA2; RORA; MEIS1; ZFPM2; BNC2,ABCA8; CCDC102B; PRKG1; CACNB2; COL5A2; ZFPM2; TTC28; BNC2; COL1A1; COL3A1; COL1A2; MEIS1; NCOA1; CLMP; SAMD4A; MIR100HG; EXT1; COL14A1; CELF2; NFIB; ZEB2; BICC1; SGCD; CDK14; LAMA2; RORA; PLCE1; KLF9; CARMIL1; SETBP1; BMPR2; LSAMP; FTX; SLIT3; FBLN1; GPC6; ARHGAP6
"0,0",CL:0019031,intestine goblet cell,18,6,BMPR1B; SOX5; MACROD2; RBPMS; KIAA1217; ERBB4,CDH1; LINC00511; SOX5; NEDD4L; LMO7; NFIA; ERBB4; ARFGEF3; ZNF608; MCU; MECOM; PATJ; AGAP1; CSGALNACT1; PTPRK; MACROD2; NTN1; KIAA1217; RBPMS; PIGR; EHF; BMPR1B; CXCL17; SCGB1A1; RBMS1; KLK11; ATP8B1; CYP2B7P; PARD3; AKR1C1; SLFN5; FHIP1A-DT; PTK2; MGST1; ZG16B
"0,0",CL:1000491,mesothelial cell of pleura,18,6,MEIS1; LAMA2; RORA; ZFPM2; BNC2; PKHD1L1,CELF2; MEIS1; PRKG1; PLEKHA5; OSBPL9; NFIB; DAAM1; CUX1; LSAMP; ROR2; DPYS; RBFOX1; RORA; ZFPM2; PRKD1; ADAMTS9; RBMS3; SCN7A; PRG4; C3; KCNT2; BNC2; RARRES1; TTC28; NTNG1; SLIT2; PBX1; LAMA2; DYNC2H1; FLRT2; MAST4; CAMK2D; CFH; PKHD1L1; PRKCA; ARHGAP32; BICC1; PIEZO2
"0,0",CL:4030022,renal medullary fibroblast,18,6,ZFPM2; LAMA2; MEIS1; ESR1; KIAA1217,BOC; CDON; CALD1; ADAMTSL1; ARHGAP10; RBMS3; LDB2; FBLN1; LAMA2; ZBTB7C; TSHZ2; SLIT3; ACACA; ATRNL1; FGF14; C7; EMCN; NEGR1; MEIS1; PDGFRA; ESR1; MIR100HG; APBB2; ZFPM2; KIAA1217; MEIS2; PDZD2; KALRN; MIR99AHG; PDZRN4; DCN; RUNX1T1; SYT1; ABI3BP; SETBP1; THSD4
"0,0",CL:0019032,intestinal tuft cell,18,4,ADGRL2; MEIS1; AUTS2; PTPRM; RBPMS; DMD; BNC2; RORA,LSAMP; CCSER1; LRP1B; ADGRL2; SLC2A13; MIR99AHG; ZFHX3; TCF4; AUTS2; FRMD4A; PTPRM; SLC8A1; PTK2; RORA; MYH11; MEIS1; PLCB1; SORBS1; RBPMS; BNC2; RBMS1; GPC6; DMD; TNS1; ZFP36L1; COL4A2; AFF3
"0,0",CL:0000765,erythroblast,17,5,NRG3; MACROD2; ERBB4; NPAS3; ZFPM2; BNC2; RORA; DMD; SOX5,NRG3; FP700111.1; PARD3; KIRREL3; CACNA2D3; DCC; IL1RAPL2; NF1; AC009501.1; RCOR3; ZFPM2; DMD; PDS5B; BNC2; TRIO; VMP1; AGBL4; SOX5; KAZN; RORA; RBFOX1; MIR4300HG; AC113414.1; NRG1; CNTNAP2; MACROD2; CDH13; LSAMP; NPAS3; PTPRT; DZIP1; ERBB4; SORCS1; GOLGB1; ENOX1; CTNNA3; RBMS3
"0,0",CL:0000131,gut endothelial cell,16,5,RORA; BNC2; PCDH7; RBPMS; DMD; PTPRM,ZEB1; LDB2; PTPRM; SLC8A1; WWTR1; ADAMTS9; PECAM1; MCTP1; FLNA; DMD; TCF4; TNS1; FBXL7; PLCB1; PCDH7; ZNF385D; SEMA3A; MSRB3; RBPMS; COL6A2; VWF; BNC2; GALNT18; ACTG2; COL6A1; ITPR1; RORA; ADGRL3; MEIS2; FGFR1
"0,0",CL:0000173,pancreatic D cell,15,5,BNC2; RORA; LRMDA; ADGRL2; ERBB4; DMD; RBPMS; PCDH7,BNC2; CACNB2; PRUNE2; SORBS1; SAMD5; KCTD8; LTBP1; PRKG1; EXOC6; ACTA2; PCDH7; MYLK; PALLD; STXBP5L; TPM1; FILIP1L; ERBB4; DMD; PDE3A; RALYL; CARMN; CACNA1C; KCNT2; LRMDA; PCLO; SST; DSCAM; GABRB3; RBPMS; LRFN5; ADGRL2; CASR; RORA; TENM3; KALRN
"0,0",CL:4033058,luminal hormone-sensing cell of mammary gland,15,5,ESR1; KIAA1217; TRPS1; ERBB4; RORA,ESR1; THSD4; MYBPC1; CTNND2; RUNX1; ANKS1B; RAD51B; NEK10; KIAA1217; RBM47; LINC00504; RORA; KDM4B; TRPS1; XBP1; AZGP1; KRT18; ANKRD30A; TTC6; PRLR; EFHD1; NEBL; RERG; ERBB4; AFF3; SPINT2; SHROOM3
"0,0",CL:0000669,pericyte,15,5,LAMA2; ZFPM2; RBPMS; DMD; SOX5,ADGRL3; RGS6; PRKG1; NR2F2-AS1; TACC1; DMD; ZFPM2; SOX5; ZFHX3; SORBS1; CLMN; RBPMS; NFIA; MYL9; MALAT1; COL4A2; ITGA7; FRY; RYR2; RCAN2; CARMN; CACNA1C; EBF1; COL4A1; CRISPLD2; CALD1; DLC1; LAMA2; ITIH5; PDZRN3; ARHGAP10; RBMS3; PTPRG
"0,0",CL:0000037,hematopoietic stem cell,15,5,AUTS2; MACROD2; DMD; SOX5; RORA; LAMA2; ZFPM2; BNC2,CNTNAP2; LTBP1; PTPRD; RORA; SNX29; CADPS2; NAV3; ANKS1B; VPS35L; ZFPM2; COL3A1; DMD; ZBTB16; MACROD2; ADCY2; BICC1; FRMD4A; TBC1D22A; DST; LAMA2; AGAP1; OSBPL10; BNC2; NFIA; VPS13B; DCN; DAB1; BANK1; SOX5; ERG; FBLN1; AUTS2; ZNF385D; RAD51B; DPP10; PSD3; CCDC171; PCDH9; ATXN7L1
"0,0",CL:0000115,endothelial cell,15,5,AUTS2; ZFPM2; LRMDA; KIAA1217; PTPRM,VAV3; ASAP1; PTPN12; CCNY; ARHGEF28; ITGA1; FLT1; PTPRB; LRMDA; SYNE1; PLCB1; ST6GALNAC3; PITPNC1; AUTS2; SENP5; EGFL7; CXCL2; BTNL9; CD74; MECOM; PTPRM; TMEM259; KIAA1217; ZFPM2; VWF; TCF4; RAPGEF1; LDB2; HLA-C; PREX2; PTPRG; B2M; ABLIM1; BMP2K; ZBED4; DOCK4
"0,0",CL:0002241,pulmonary interstitial fibroblast,13,4,ERBB4; AUTS2; ZFPM2; BNC2; LAMA2; RORA,NFIB; COL5A2; CLASP1; EPC2; NFIA; ERBB4; FCHO2; MIR100HG; DCN; AUTS2; TNRC6C; CCDC80; GPC6; JAK2; ZFPM2; COL1A1; RORA; LAMA2; FBLN1; BICC1; ZBTB16; BNC2; COL1A2; COL3A1; NAV3
"0,0",CL:0000125,glial cell,13,4,BICD1; NPAS3; SOX5; LRMDA; AUTS2; TRPS1; RBPMS; PCDH7; PTPRM,MAP1B; PDE4B; ADGRB3; CDH2; MAP2; WWTR1; FTX; LRMDA; HPSE2; ATRX; SSBP2; GPM6B; RBPMS; CYBA; NPAS3; QKI; PPP6R3; TRPS1; GIGYF2; AKAP12; SOX5; CLIC4; PCDH7; PTPRM; FRMD5; AKT3; CPA6; PALLD; AUTS2; IMMP2L; LRP1B; PTPRZ1; NLGN4X; BICD1; COL12A1; ADAMTS9-AS2
"0,0",CL:0000165,neuroendocrine cell,12,4,AUTS2; MEIS1; ZFPM2; BNC2; LAMA2; RORA; SOX5,CHD9; MEIS1; BICC1; RORA; PBX1; NAV2; SLIT2; CACNA1C; ZBTB20; AUTS2; DST; LAMA2; AASS; PRKG1; AKT3; PTPRG; COL6A3; SOX5; PLEKHA5; SDK1; FBXL7; BNC2; ZFPM2; PRKD1; SH3PXD2A; AGAP1; TNRC6A; PARD3; SAMHD1; NAALADL2; FTX; LSAMP
"0,0",CL:0000653,podocyte,12,4,AUTS2; BICD1; OXR1; RORA; LRMDA; ZFPM2; BNC2; PTPRM,PARD3B; TENM3; ITGB8; CALD1; FTX; AUTS2; ZBTB20; PTPRD; RORA; LARGE1; FAT1; NFIA; PARD3; OSBPL10; TRABD2B; BICC1; LRMDA; SOX6; ACSM2A; CASC15; GALNT14; PTPRM; ENPEP; ZFPM2; VPS13A; OXR1; BNC2; BICD1; KANK1
"0,0",CL:0002275,pancreatic PP cell,12,4,AUTS2; RORA; SOX5; KIAA1217; RBPMS; LRMDA; PTPRM,TGFBR2; NRP1; ARHGEF3; TACC1; RAPGEF2; LDB2; CADPS2; KIAA1217; AUTS2; LRMDA; BMPR2; DEPTOR; ME2; STK33; DOCK4; NFIB; FMNL2; PITPNC1; EPAS1; MYT1L; FNDC3B; PTPRM; PTPRG; WWTR1; APP; NFIA; MAGI1; SOX5; CADM1; FKBP5; LIMCH1; RORA; RBPMS; NEGR1; NRXN1
"0,0",CL:0000625,"CD8-positive, alpha-beta T cell",12,4,ZFPM2; RORA; AUTS2; DMD; MACROD2,MTUS2; RYR2; EVL; CSMD1; CD8B; DAB1; ANKS1B; AUTS2; ZFPM2; DMD; CD8A; BDNF-AS; PRKG1; CNTNAP2; MACROD2; APBA2; FRMD4A; AGAP1; THEMIS; PTPRD; RORA
"0,0",CL:0000623,natural killer cell,12,4,MEIS1; BNC2; LRMDA; LAMA2; RORA; MACROD2; RBPMS; AUTS2; DMD,BICC1; BNC2; ZEB2; CDH11; PDZRN3; PDZRN4; NAALADL2; FTX; MYH11; ARHGAP10; MAGI2; DMD; ADK; AUTS2; PARVA; DCLK1; PLCB1; COL6A3; MEIS1; RBPMS; LAMA2; RIMS2; RORA; RBFOX3; RBFOX1; LSAMP; ENSG00000288630.1; ACAP2; CARMN; CACNA1C; LRMDA; MACROD2; SVEP1; CCBE1; APOLD1
"0,0",CL:0000745,retina horizontal cell,12,4,SOX5; AUTS2; ERBB4; LRMDA; ZFPM2; MACROD2,NTM; SOX5; ZFHX3; LSAMP; FSTL5; RBFOX1; PRKN; MEGF11; CDH18; DLG2; EPHA6; TMEM132D; CDH12; NRXN1; PDE1C; ERBB4; LARGE1; NRXN3; ZFPM2; SEMA3E; CNTNAP2; LRMDA; MACROD2; ROBO2; GALNT17; GPC5; GRM8; KCNMA1; AUTS2
"0,0",CL:4028003,alveolar capillary type 2 endothelial cell,12,4,PTPRM; MEIS1; ADGRL2; KIAA1217,PRICKLE2; ARHGAP29; PRKG1; NCKAP1; LHFPL6; ERG; SYNE2; AFF3; ITGA1; STXBP6; APP; ADGRL2; PECAM1; KIAA1217; CD59; GALNT18; EPAS1; EGFL7; MEIS1; EMCN; CALD1; SPTBN1; ZDHHC14; PTPRM
"0,0",CL:1000768,kidney connecting tubule epithelial cell,12,4,FYB2; ERBB4; MPPED2; BMPR1B; SOX5,PIK3C2G; PDE4D; DCDC2; GTF2IRD1; BACE2; MECOM; CADPS2; TBC1D9; BMPR1B; ERBB4; TEX41; COBLL1; FYB2; PRKG1; ENSG00000236283; PWRN1; SOX5; LINC01099; KITLG; SGPP1; SCN2A; MPPED2; AC019197.1
"0,0",CL:0000939,"CD16-positive, CD56-dim natural killer cell, human",10,3,AUTS2; RBPMS; DMD; RORA; LAMA2; NPAS3; ZFPM2; BNC2,ENSG00000285106.2; RORA; AKT3; LPP; NPAS3; RBPMS; DLG2; MAGI2; FTX; KAZN; CELF2; XIST; VLDLR-AS1; AUTS2; ZBTB20; MIR99AHG; TNS1; DMD; ZFPM2; BNC2; MALAT1; CACNA1C; SYNPO2; LAMA2; SLC9A9
"0,0",CL:0000129,microglial cell,9,3,TRPS1; SOX5; LRMDA; ADAM28; BNC2,PLA2G7; SOX5; TOM1; SFMBT2; DOCK4; SAMSN1; C3; TRPS1; ADAM28; ARHGAP15; DOCK8; DPYD; ATP8B4; ARHGAP24; LRMDA; TBXAS1; FGD3; BNC2; PTPRC; MAML2; ZDHHC20; ZMYND8; PLXDC2; ITPR2
"0,0",CL:0005006,ionocyte,9,3,ADGRL2; RBPMS; AUTS2; ZFPM2; BNC2; LAMA2; RORA,ZFPM2; MRTFB; ADGRL2; NR2F1-AS1; CAST; SRGAP1; NAV3; RBPMS; LAMA2; SLC9A9; SCN7A; ROBO1; NINL; BNC2; ZBTB20; RBMS3; AUTS2; PLEKHH2; BMPR1A; SSBP2; PDZRN3; THRAP3; ABI3BP; RORA; DCLK1; PRKG1; DCN; FAM172A
"0,0",CL:4030018,kidney connecting tubule principal cell,9,3,RBPMS; FYB2; MPPED2; BMPR1B; SOX5,RBPMS; ERC1; MALAT1; COBLL1; FYB2; NR3C2; CADPS2; MECOM; PDE4D; MPPED2; TRPM3; CCSER1; BMPR1B; PWRN1; ARL15; SOX5; PIK3C2G; PRKCA; AKT3; GRIP1; PLCL2
"0,0",CL:0000775,neutrophil,9,3,DMD; ZFPM2; MACROD2,PARD3; DPP10; ZNF385D; DCC; GALNTL6; ZFHX3; ANKS1B; DAB1; NAV2; CSMD1; CNTNAP2; NLGN1; PTPRD; FRMD4A; ZFPM2; DMD; MACROD2
"0,0",CL:1000714,kidney cortex collecting duct principal cell,9,3,SOX5; RBPMS; FYB2; BMPR1B,GATA3; PDE4D; TRPM3; SOX5; RPH3AL; FYB2; MECOM; CADPS2; KAZN; PKHD1; ANK3; RBPMS; PWRN1; ENSG00000236283; AQP2; BMPR1B; TOX; PTGR1
"0,0",CL:0002075,brush cell of tracheobronchial tree,7,2,LRMDA; KIAA1217; SOX5; PTPRM; MEIS1; BNC2; RORA,SH3D19; SCMH1; ARID1B; LRMDA; MYO6; CDH11; DST; SOX5; SPTBN1; ROBO2; BNC2; PTPRM; CACNA1C; RORA; SH3PXD2A; MEIS1; PDZRN3; KIAA1217; SLIT3; ASAP1
"0,0",CL:0000148,melanocyte,7,2,BNC2; NRG3; DMD; SOX5; PTPRM,KAZN; RHOBTB3; DIP2C; COL6A2; OCA2; CDH19; PCSK2; AC016831.7; SOX5; TRPM1; WDR63; INPP4B; NRG3; PTPRM; DMD; MYO10; BNC2; ATP2A2
"0,0",CL:0008001,hematopoietic precursor cell,6,2,MEIS1; AUTS2; DMD; RBPMS; MACROD2,MEIS1; MSI2; CDK6; RNF220; EYS; DMD; RBPMS; DLG2; LRBA; ZNF521; AUTS2; ZNF385D; CNTNAP2; MACROD2; NRXN3; RBFOX1; NDUFAF6; PCDH9; STT3B
"0,0",CL:4052021,granzyme K-associated CD8 T cell,6,2,LRMDA; NPAS3; PTPRM,B2M; EMCN; LRMDA; PTPN14; NPAS3; NFIB; GPM6A; ZEB1; LDB2; PTPRM
"0,0",CL:0000740,retinal ganglion cell,6,2,ZFPM2; MACROD2; LAMA2; LRMDA; ADGRL2,ZFPM2; MACROD2; COMMD1; PLCB1; CPEB3; ALK; RIMBP2; ANK3; LAMA2; CACNA1A; NRXN1; LRMDA; ADGRL2; GALNTL6; COG6; NEDD4L; CADPS; ASTN2; DIP2B
"0,0",CL:0002633,respiratory basal cell,6,2,AUTS2; ERBB4; KIAA1217; MACROD2; RORA,SFTPB; MALAT1; DOCK5; AUTS2; KIAA1217; ZNF385B; MACROD2; SRGAP3; APOD; RORA; NXN; NEDD4L; PDE4D; IQCN; IGF1R; TTN; SFTPC; AFF3; ERBB4
"0,0",CL:0000624,"CD4-positive, alpha-beta T cell",6,2,BNC2; RORA; AUTS2; MACROD2; SOX5,RORA; IKZF1; RBMS1; TGFBR2; FRY; MACROD2; SYNCRIP; MGST1; CDK17; PTPRD; AUTS2; ANKS1B; SOX5; ZFHX3; PRKG1; CD96; NEGR1; COL1A2; BNC2
"0,0",CL:0010020,cardiac glial cell,6,2,AUTS2; LAMA2; SOX5; DMD; ERBB4,AUTS2; ANK2; NKAIN3; COL18A1; DMD; SOX5; LAMA2; CADM1; ADAM23; IL1RAPL1; ERBB4; TRPM3; ADGRL3; NRXN1; MALAT1
"0,0",CL:0000233,platelet,6,2,AUTS2; DMD; MACROD2,TUBB1; AUTS2; ZNF385D; DNM3; DMD; F13A1; ZFHX3; PRKG1; MYLK; MACROD2; NLGN1; LTBP1; PRKAR2B; ITGA2B
"0,0",CL:4033080,cycling pulmonary alveolar type 2 cell,6,2,AUTS2; RBPMS; MACROD2; ERBB4,PDE4D; ANK3; MALAT1; DIAPH2; ERBB4; TMEM163; ADK; DLG2; RBPMS; AKAP13; PARD3; MACROD2; MECOM; AUTS2; FHIT
"0,0",CL:4033044,deuterosomal cell,6,2,MEIS1; ZFPM2; RORA; SOX5,WWOX; ZFAND3; PBX1; PLEKHH2; ZFPM2; C1orf21; PARD3; PDE3A; CACNA1C; TSHZ2; IFT25; ABI3BP; RORA; SOX5; SLIT3; AGAP1; XYLT1; MEIS1
"0,0",CL:0001056,"dendritic cell, human",6,2,LRMDA; ERBB4; RORA,PDE4D; LRMDA; ANK3; RORA; ZBTB20; MBNL1; ENSG00000285106.2; ERBB4; NEAT1; MECOM
"0,0",CL:0002149,epithelial cell of uterus,6,2,BMPR1B; NPAS3; PCDH7,MECOM; PPP1R9A; PLCB1; ELF3; EYA2; LINC01541; NPAS3; PCDH7; BMPR1B; UGT2B7
"0,0",CL:0000650,mesangial cell,6,2,LAMA2; MEIS1; SOX5,MEIS1; PRKG1; PIP5K1B; PDE3A; ITGA11; LAMA2; RBMS3; MECOM; AKAP12; PLCL1; SOX5; ROBO1; DAAM2; PIEZO2; EBF1; TIMP3
"0,0",CL:0002573,Schwann cell,6,2,BNC2; ZFPM2; LAMA2; RORA,LSAMP; FBXL7; XIST; ARHGAP10; MAGI2; RBMS3; SLIT2; MIR99AHG; NEGR1; ZFPM2; CALD1; BNC2; ZBTB16; RORA; TSHZ2; LAMA2; PID1; COL6A3
"0,0",CL:0000784,plasmacytoid dendritic cell,6,2,TRPS1; MEIS1; LAMA2; RORA; SOX5,LAMA2; BICC1; CBLB; GAS7; TNS1; SOX5; EBF1; CACNA1C; SETBP1; MEIS1; FTO; ZBTB16; PBX1; RORA; PARD3B; ROR2; TRPS1; DLG2; TPST1
"0,0",CL:0002607,migratory enteric neural crest cell,6,2,RBPMS; RORA; AUTS2; DMD; BNC2,RORA; CELF2; TRPM7; ZEB2; CPNE8; PDE4D; AKAP6; AUTS2; BNC2; SLCO3A1; ADAMTS9-AS2; CACNA1C; LPP; NEGR1; DMD; PDZRN4; DLG2; RBPMS; ENSG00000285106.2
"0,0",CL:4023016,VIP GABAergic interneuron,6,2,RORA; OXR1; ERBB4; NPAS3,RORA; SYNPR; PDZRN3; DLX6-AS1; OXR1; ST8SIA5; TCF4; SNTG1; KCNT2; ERBB4; NPAS3; NRXN3; KCNB2; ADARB2; CNTNAP4
"0,0",CL:0000051,common lymphoid progenitor,6,2,ADGRL2; ZFPM2; PTPRM; RBPMS; AUTS2; TRPS1,MALRD1; XIST; STXBP5L; C1QTNF4; PTPRM; KCNIP1; ANKRD44; AUTS2; VSTM1; ZFPM2; MCTP1; SNHG7; RPS6KC1; RBPMS; TRPS1; ADGRL2; STAT6; CDK6; PLCB1; GNG11
"0,0",CL:0000648,kidney granular cell,6,2,MEIS1; ADGRL2; RBPMS; MACROD2; SOX5; PTPRM,CACNB2; RBPMS; PRKG1; MEIS1; CCDC178; CCDC7; PTPRM; INPP4B; COMMD1; ITGA8; RGS6; MACROD2; MAML3; TCF4; SOX5; NRXN3; LINC03000; NBEAL1; ADGRL2
"0,0",CL:4033042,metallothionein-positive alveolar macrophage,6,2,LAMA2; RORA; MEIS1; ZFPM2; BNC2,TTC28; PLXDC2; RORA; PRKG1; SLIT2; DST; BNC2; ZFPM2; GPC3; LAMA2; ROBO2; NRP1; COL6A3; MEIS1; TNIK; JAK1; ZNF521; DOCK4; PDZRN3
"0,0",CL:0000222,mesodermal cell,4,1,RBPMS; MEIS1; BNC2; RORA,ENSG00000283563.1; GPC6; BNC2; PDE1A; MEIS1; NEGR1; MAPK10; RBPMS; RORA; ASAP1
"0,0",CL:1001107,kidney loop of Henle thin ascending limb epithelial cell,4,1,RBPMS; KIAA1217; RORA; NRG3,KAZN; KIAA1217; SDK1; GALNT14; RORA; DDX17; COBLL1; MFHAS1; RBPMS; NRG3
"0,0",CL:0002068,Purkinje myocyte,3,1,AUTS2; MPPED2; SOX5,ENOX1; SOX5; ZMYM5; MPPED2; AUTS2; ATP2B1; FAF1; RNF150; MBD5; ADGRL3
"0,0",CL:1000413,endothelial cell of artery,3,1,RBPMS; LRMDA; PTPRM,MCTP1; LRMDA; ELMO1; ST6GALNAC3; RBPMS; EXOC6; TCF4; PTPRM; RHOJ; ERG
"0,0",CL:0000897,"CD4-positive, alpha-beta memory T cell",3,1,AUTS2; MACROD2; RORA,CD4; AUTS2; SLC9A9; INPP4B; DAB1; PTPRD; RORA; DCC; CNTNAP2; MACROD2
"0,0",CL:0000235,macrophage,3,1,LRMDA; ADAM28; BNC2,RUNX1; LRMDA; SLCO2B1; SFMBT2; PLXDC2; BNC2; ARHGAP15; ADAM28; AP003481.1; ATP8B4
"0,0",CL:0002305,epithelial cell of distal tubule,3,1,BMPR1B; ERBB4; PCDH7,NRCAM; PDK4; ANK3; BMPR1B; PCDH7; PIK3C2G; ARHGAP6; ERBB4; ALDH1A2; PDE7B
"0,0",CL:0000158,club cell,3,1,BNC2; LAMA2; RORA,LAMA2; RORA; LSAMP; PTPRG; C7; BICC1; KAZN; SLIT2; BNC2; ABCA6
"0,0",CL:0002543,vein endothelial cell,3,1,LRMDA; ADGRL2; PTPRM,TLL1; ZNF385D; LDB2; PTPRM; VWF; ADGRL2; MCTP1; NALF1; LRMDA; MRTFB
